Age,Income,Churn,Outage_sec_perweek,Yearly_equip_failure,Techie,Tenure,MonthlyCharge,Bandwidth_GB_Year,SatisfactionScore,features_score
0.247191011,0.319617135,0,0.731320319,0,0,0.946964125,0.628851668,0.861330147,0.453125,0.363636364
0.483146067,0.034931617,0,0.541337294,0,0,0.775555216,0.499686035,0.799379321,0.359375,0.636363636
0.651685393,0.141248401,0,0.433903428,0,0,0.705187294,0.4738689,0.614819686,0.515625,0.454545455
0.764044944,0.092552859,0,0.500142406,0.166666667,0,0.85943277,0.439213193,0.790920801,0.515625,0.181818182
0.831460674,0.029853608,0,0.229576791,0.166666667,0,0.776718566,0.430673766,0.646258338,0.5,0.272727273
0.97752809,0.212950023,0,0.451269911,0,1,0.97534438,0.40490488,0.872230114,0.328125,0.363636364
0.640449438,0.129588217,0,0.57808318,0.166666667,0,0.51539313,0.465091329,0.458415165,0.421875,0.363636364
0.382022472,0.041155625,0,0.410498892,0,0,0.997993167,0.585693066,0.885991868,0.453125,0.363636364
0.393258427,0.062629224,0,0.645816476,0.166666667,0,0.991685023,0.43082196,0.849704134,0.4375,0.454545455
0.539325843,0.143159636,0,0.608323195,0,0,0.668681926,0.482324235,0.631999954,0.390625,0.363636364
0.595505618,0.065506196,0,0.530258405,0.166666667,0,0.969494437,0.387562379,0.809830575,0.4375,0.272727273
0.471910112,0.205109488,0,0.680786061,0.166666667,0,0.873745746,0.844863868,0.835367338,0.421875,0.636363636
0.202247191,0.088340858,0,0.743189041,0,0,0.727545799,0.663325407,0.669322005,0.375,0.454545455
0.505617978,0.034509524,0,0.449331872,0.166666667,1,0.770767788,0.749531293,0.716207856,0.34375,0.636363636
0.269662921,0.086244456,0,0.354293064,0.166666667,0,0.800837373,0.611712503,0.804564215,0.421875,0.727272727
0.764044944,0.177746217,0,0.587654076,0,0,0.979223739,0.594350358,0.917490489,0.421875,0.545454545
0.887640449,0.023418554,0,0.319878201,0,1,0.882919485,0.767335263,0.819425788,0.5,0.545454545
0.224719101,0.018632974,0,0.143811902,0.333333333,0,0.669530966,0.404852495,0.60368429,0.421875,0.272727273
0.235955056,0.033668121,0,0.447898948,0,1,0.704148252,0.758711745,0.686926145,0.390625,0.636363636
0.853932584,0.221382522,0,0.812967416,0,0,0.916750094,0.767212228,0.89549881,0.3125,0.636363636
0.91011236,0.253158605,0,0.484768708,0.166666667,0,0.812030862,0.516918252,0.713001734,0.34375,0.545454545
0.696629213,0.183815532,0,0.51968831,0,0,0.998679148,0.767259788,0.970086678,0.421875,0.545454545
0.528089888,0.071207108,0,0.670364031,0.166666667,0,0.963252406,0.525442514,0.915373056,0.390625,0.454545455
0.674157303,0.080133464,0,0.273060169,0,0,0.613121154,0.740854356,0.557429249,0.375,0.636363636
0.280898876,0.150189513,0,0.458961428,0.166666667,0,0.70457048,0.758168597,0.669273969,0.53125,0.818181818
0.876404494,0.242889339,0,0.538494365,0,0,0.91941652,0.594370003,0.802993593,0.484375,0.545454545
0.393258427,0.089527336,0,0.642506248,0,0,0.65204614,0.724176317,0.624529272,0.34375,0.454545455
0.651685393,0.179642697,0,0.623142359,0.166666667,0,0.868135113,0.628843741,0.769768313,0.421875,0.636363636
0.280898876,0.19156781,0,0.340630264,0.333333333,1,0.940265281,0.404852495,0.826523246,0.484375,0.272727273
0.325842697,0.11325288,0,0.32826463,0.166666667,0,0.832525035,0.430721326,0.718438187,0.390625,0.272727273
0.741573034,0.021334319,0,0.4100406,0.166666667,1,0.88135863,0.594350358,0.809065192,0.34375,0.545454545
0.595505618,0.161839578,0,0.505807045,0,0,0.872771011,0.447946995,0.768210061,0.4375,0.454545455
0.370786517,0.160745297,0,0.63513604,0,0,0.751063348,0.594535429,0.683536478,0.421875,0.636363636
0.382022472,0.097359258,0,0.339757439,0,0,0.976954541,0.55992418,0.923134095,0.5,0.454545455
0.314606742,0.140882779,0,0.432778564,0.166666667,0,0.856994264,0.473819961,0.828370087,0.359375,0.454545455
0.280898876,0.052094722,0,0.59004574,0,0,0.774247003,0.611688723,0.782253091,0.515625,0.727272727
0.617977528,0.089498097,0,0.578593389,0,0,0.98785747,0.620276399,0.876320345,0.40625,0.454545455
0.988764045,0.17901906,0,0.431649031,0,0,0.930031806,0.844803901,0.903698698,0.4375,0.727272727
0.887640449,0.14830211,0,0.358067949,0,0,0.999926805,0.767212228,0.960639899,0.53125,0.545454545
0.269662921,0.252941031,0,0.639637384,0.166666667,0,0.847000792,0.456574993,0.829678737,0.453125,0.545454545
0.202247191,0.113043456,0,0.558299618,0.166666667,0,0.840402922,0.602983871,0.764742431,0.515625,0.636363636
0.382022472,0.149070937,0,0.557048616,0.166666667,0,0.826880512,0.52553212,0.754746056,0.515625,0.727272727
0.348314607,0.267280235,0,0.4077647,0.166666667,0,0.987909415,0.396277226,0.852579286,0.53125,0.363636364
0.808988764,0.094986533,0,0.46395907,0.166666667,1,0.941457381,0.793028329,0.842127853,0.5,0.545454545
0.629213483,0.032766539,0,0.479845334,0,0,0.844092835,0.508249931,0.754535251,0.453125,0.272727273
0.97752809,0.081190433,0,0.585856557,0,0,0.894218947,0.525603116,0.828702333,0.5,0.454545455
0.786516854,0.19246773,0,0.388779082,0.166666667,0,0.873146988,0.922396953,0.882231437,0.5,0.818181818
0.898876404,0.037633579,0,0.451451172,0,0,0.716774539,0.551195547,0.621089727,0.46875,0.454545455
0.696629213,0.151086305,0,0.33410671,0.166666667,0,0.867431492,0.887975255,0.823880952,0.5,0.818181818
0.202247191,0.092346911,0,0.701046353,0,0,0.836318699,0.551299283,0.757507263,0.375,0.363636364
0.887640449,0.286864462,0,0.569067289,0,0,0.655239656,0.482324235,0.632526394,0.5,0.363636364
0.471910112,0.554811941,0,0.282454614,0,1,0.89650134,0.887975255,0.852695653,0.46875,0.818181818
0.460674157,0.157662301,0,0.369974395,0.166666667,0,0.721129877,0.55992866,0.651266489,0.375,0.363636364
0.314606742,0.167879268,0,0.364096619,0,0,0.751335991,0.83624035,0.720561804,0.4375,0.636363636
0.404494382,0.137942346,0,0.651099165,0,0,0.780446673,0.637405569,0.772996002,0.40625,0.545454545
0.348314607,0.196859298,0,0.256298392,0,1,0.805346324,0.603035567,0.794569324,0.5,0.545454545
0.91011236,0.339032378,0,0.66872825,0,0,0.869517354,0.508189964,0.798452035,0.53125,0.272727273
0.730337079,0.162998478,0,0.73197199,0.333333333,0,0.584022556,0.508189964,0.559020885,0.390625,0.363636364
0.719101124,0.032900143,1,0.369857641,0.166666667,0,0.871084043,0.836187276,0.806266022,0.484375,0.454545455
0.471910112,0.066712759,0,0.675447258,0,0,0.659243878,0.447850496,0.638590276,0.4375,0.454545455
0.93258427,0.21329838,1,0.533471024,0.166666667,0,0.880398756,0.887962848,0.883554185,0.484375,0.909090909
0.483146067,0.144177903,0,0.538928656,0.166666667,1,0.779926388,0.430673766,0.661692608,0.421875,0.272727273
0.505617978,0.102161485,0,0.4405841,0.333333333,0,0.862988097,0.922396953,0.889609399,0.46875,0.818181818
0.393258427,0.057416492,0,0.374057434,0.166666667,0,0.887622884,0.525442514,0.843372494,0.4375,0.363636364
0.449438202,0.135249924,0,0.618057245,0,0,0.871594189,0.439373794,0.802301754,0.296875,0.363636364
0.471910112,0.323789468,0,0.419216438,0,1,0.892413922,0.473819961,0.83824597,0.453125,0.454545455
0.730337079,0.207356604,0,0.678853209,0,0,0.96149266,0.491009443,0.882448714,0.5,0.454545455
0.966292135,0.036847486,1,0.170731834,0.166666667,0,0.503918249,0.94816584,0.498712593,0.5,0.636363636
0.629213483,0.200209076,0,0.394780591,0,0,0.64423867,0.387663358,0.554777034,0.390625,0.181818182
0.539325843,0.094816507,0,0.348110482,0,0,0.868533174,0.594370003,0.779102075,0.390625,0.363636364
0.505617978,0.135270357,0,0.3874855,0.166666667,0,0.531855304,0.706380618,0.521851304,0.40625,0.545454545
0.494382022,0.048505276,0,0.436527232,0.166666667,0,0.70309921,0.758658326,0.668167177,0.65625,0.363636364
0.303370787,0.160164148,0,0.35567058,0.333333333,0,0.901130849,0.516931348,0.861502968,0.46875,0.454545455
0.550561798,0.049576073,0,0.266237422,0,1,0.634230475,0.50826544,0.573140654,0.28125,0.363636364
0.764044944,0.115901348,0,0.373928043,0.166666667,0,0.966588564,0.404739454,0.881376995,0.4375,0.272727273
0.494382022,0.143215449,0,0.602568492,0.166666667,0,0.863314768,0.516825545,0.763671977,0.328125,0.363636364
0.876404494,0.0679177,0,0.678409487,0.333333333,0,0.988026778,0.680639992,0.865457329,0.4375,0.818181818
0.438202247,0.19787038,0,0.375093837,0,1,0.890857234,0.499588848,0.791591901,0.5625,0.181818182
0.674157303,0.158997871,0,0.395742679,0,0,0.96747177,0.887962848,0.972168651,0.5,0.636363636
0.97752809,0.313367055,0,0.507390484,0.166666667,0,0.572778927,0.387663358,0.506087319,0.5,0.363636364
0.471910112,0.100444031,0,0.650866223,0,1,0.683438798,0.482343535,0.608397899,0.5625,0.363636364
0.370786517,0.131215288,0,0.133625124,0,0,0.783007125,0.77593638,0.850547154,0.484375,0.727272727
0.707865169,0.11146119,0,0.186158344,0,0,0.547526771,0.439275227,0.536209726,0.4375,0.454545455
0.808988764,0.277411494,0,0.478482105,0,0,0.92109071,0.491001172,0.855307474,0.359375,0.454545455
0.438202247,0.072666161,0,0.45995162,0.166666667,0,0.868351644,0.767335263,0.840667888,0.453125,0.636363636
0.91011236,0.059583848,0,0.458271278,0,0,0.991812942,0.465091329,0.819927791,0.46875,0.181818182
0.573033708,0.114202627,0,0.468682039,0,1,0.818956236,0.594350358,0.773111797,0.375,0.545454545
0.438202247,0.076744636,0,0.629411515,0,0,0.843346019,0.663387441,0.752265365,0.484375,0.545454545
0.617977528,0.069529051,0,0.615193097,0.166666667,0,0.853649078,0.473819961,0.804647887,0.375,0.363636364
0.550561798,0.029904747,0,0.394787947,0,1,0.765216878,0.491001172,0.737391489,0.40625,0.454545455
0.202247191,0.111117081,0,0.42794582,0.166666667,0,0.562957402,0.465091329,0.49107744,0.46875,0.272727273
0.988764045,0.043689762,0,0.246083699,0,0,0.989821386,0.387562379,0.810552134,0.484375,0.181818182
0.247191011,0.050607395,0,0.226938652,0.166666667,0,0.713466993,0.499588848,0.618796213,0.359375,0.272727273
0.573033708,0.108633194,0,0.449594379,0.333333333,0,0.711300157,0.361741453,0.627603632,0.40625,0.272727273
0.382022472,0.042058635,1,0.522272363,0.166666667,0,0.724711593,0.836126964,0.748728559,0.421875,0.545454545
0.573033708,0.37554939,0,0.607916254,0,0,0.792686704,0.71511373,0.711803582,0.484375,0.545454545
0.573033708,0.395639332,0,0.346536474,0,0,0.701297657,0.439275227,0.656927762,0.453125,0.363636364
0.808988764,0.038013455,0,0.617482435,0.166666667,0,0.791725857,0.534216984,0.70521994,0.453125,0.727272727
0.887640449,0.127963694,0,0.419370255,0,1,0.992345866,0.508249931,0.833176455,0.53125,0.272727273
0.898876404,0.044385434,0,0.495061536,0,0,0.923722968,0.793129308,0.849073228,0.453125,0.454545455
0.269662921,0.352745628,0,0.568036969,0,0,0.858623453,0.448050731,0.78794472,0.34375,0.545454545
0.921348315,0.0484271,0,0.577439525,0.166666667,0,0.72213253,0.482268059,0.695248206,0.5,0.454545455
0.516853933,0.11263608,0,0.394839015,0,0,0.957424825,0.706436793,0.852243126,0.40625,0.636363636
0.797752809,0.126384054,0,0.410912812,0.333333333,1,0.952752955,0.516765578,0.870051753,0.546875,0.363636364
0.752808989,0.159565617,0,0.229167398,0,0,0.938025667,0.465091329,0.797809717,0.5,0.363636364
0.865168539,0.069115031,0,0.200339463,0,0,0.913609633,0.439270058,0.804140593,0.40625,0.363636364
0.550561798,0.044708801,0,0.637597491,0,0,0.895648273,0.680616212,0.807838438,0.46875,0.727272727
0.876404494,0.143063962,0,0.348980242,0,0,0.954014917,0.94816584,0.8712553,0.359375,0.727272727
1,0.177872984,0,0.652815108,0,0,0.900010695,0.689683278,0.851994005,0.453125,0.272727273
0.292134831,0.164308555,0,0.607615882,0,0,0.926402033,0.551251723,0.805293806,0.484375,0.363636364
0.471910112,0.036208245,0,0.244294903,0,1,0.769572772,0.54269989,0.676569479,0.34375,0.272727273
0.505617978,0.077693224,0,0.529104069,0.166666667,0,0.812842539,0.663221671,0.732907683,0.46875,0.545454545
0.573033708,0.032295162,0,0.55416702,0.333333333,0,0.960042778,0.620166805,0.851107216,0.40625,0.363636364
0.730337079,0.048497165,1,0.358905974,0,1,0.982728927,0.879285911,0.989147485,0.53125,0.727272727
0.808988764,0.053448523,0,0.558453341,0.166666667,0,0.864442145,0.482324235,0.811021366,0.4375,0.454545455
0.483146067,0.193511257,0,0.176435469,0,0,0.962178225,0.603132065,0.881310988,0.421875,0.636363636
0.494382022,0.088075853,0,0.272615882,0,0,0.670504035,0.482268059,0.670106299,0.390625,0.454545455
0.561797753,0.128870915,0,0.327575565,0,0,0.962732399,0.439398263,0.835224369,0.515625,0.363636364
0.966292135,0.055552187,1,0.506090442,0.166666667,0,0.609448603,0.715057554,0.564620128,0.421875,0.636363636
0.325842697,0.320523235,0,0.517413118,0,0,0.847229128,0.74949166,0.774496643,0.421875,0.727272727
0.629213483,0.222295614,0,0.483913802,0,0,0.800066806,0.473768266,0.679571467,0.46875,0.363636364
0.325842697,0.431741204,0,0.557861555,0,0,0.662128085,0.767335263,0.651778895,0.375,0.636363636
0.820224719,0.035985611,0,0.5269246,0.333333333,0,0.916621203,0.71503791,0.871434398,0.4375,0.818181818
0.820224719,0.007476612,0,0.19749677,0,1,0.90654398,0.482485181,0.78219214,0.453125,0.363636364
0.730337079,0.046178013,0,0.41784458,0,0,0.953053654,0.559916253,0.902899428,0.421875,0.454545455
0.921348315,0.074659512,1,0.327491819,0,0,0.6611871,0.9482134,0.635105306,0.375,0.727272727
0.93258427,0.134069471,0,0.318885557,0,1,0.95104432,0.551251723,0.810989991,0.4375,0.454545455
0.550561798,0.119598054,0,0.503338992,0,0,0.872079196,0.836187276,0.815983344,0.34375,0.636363636
0.921348315,0.195585605,0,0.255044278,0,0,0.666909957,0.783965398,0.592282953,0.46875,0.636363636
0.887640449,0.454673549,0,0.572936766,0.166666667,1,0.987235656,0.767435897,0.911138713,0.421875,0.727272727
0.865168539,0.171926534,1,0.1324565,0,0,0.853917693,0.83628791,0.79621676,0.34375,0.545454545
0.202247191,0.114600347,0,0.681781487,0.166666667,0,0.978078584,0.706333058,0.882041234,0.59375,0.545454545
0.292134831,0.081292944,0,0.591284482,0.166666667,0,0.932064751,0.404892128,0.844255538,0.5,0.272727273
0.247191011,0.157921203,0,0.353160089,0.166666667,0,0.837785386,0.516817618,0.735400841,0.375,0.181818182
0.741573034,0.030801037,0,0.393894563,0.166666667,0,0.84295143,0.551424387,0.762147634,0.515625,0.545454545
0.707865169,0.043603397,0,0.44806446,0.166666667,0,0.980127641,0.482343535,0.843269711,0.421875,0.181818182
0.606741573,0.426201242,0,0.531920121,0,0,0.8188204,0.318748346,0.688705871,0.609375,0.363636364
0.393258427,0.719027025,0,0.588177017,0.166666667,0,0.912090029,0.879298318,0.862542862,0.4375,0.636363636
0.898876404,0.041697724,0,0.832833498,0,0,0.704399783,0.516855183,0.639443626,0.390625,0.545454545
0.808988764,0.073236766,0,0.548233131,0.333333333,0,0.982983514,0.508202716,0.830277879,0.390625,0.272727273
0.561797753,0.218484114,0,0.280818126,0,1,0.887878998,0.551376827,0.776601641,0.328125,0.363636364
0.865168539,0.031547346,0,0.555910313,0,1,0.994380339,0.439373794,0.840644704,0.515625,0.363636364
0.685393258,0.291678547,0,0.271765172,0,0,0.986869401,0.55987662,0.907649597,0.484375,0.545454545
0.325842697,0.144456465,0,0.426301363,0,0,0.815769247,0.447850496,0.773530139,0.53125,0.363636364
0.943820225,0.232816983,0,0.346061583,0,0,0.947279962,0.482381445,0.809811963,0.390625,0.454545455
0.337078652,0.059093776,1,0.379155326,0.166666667,0,0.717716635,0.83628791,0.705503653,0.40625,0.636363636
0.460674157,0.226131949,0,0.370378884,0.166666667,0,0.84630981,0.568538048,0.822524313,0.515625,0.545454545
0.865168539,0.049873523,0,0.62375112,0.166666667,0,0.594744649,0.4738689,0.53950131,0.34375,0.454545455
0.314606742,0.082747633,0,0.624667327,0,0,0.813518104,0.387663358,0.689896221,0.359375,0.272727273
0.943820225,0.208495844,0,0.384439713,0.166666667,0,0.773446992,0.396277226,0.647811492,0.421875,0.454545455
0.865168539,0.132649506,0,0.670937426,0.166666667,1,0.965357852,0.568690722,0.866766777,0.453125,0.727272727
0.966292135,0.075729498,0,0.602340737,0,0,0.873508938,0.68110284,0.786295318,0.484375,0.454545455
0.707865169,0.023271702,0,0.612808978,0,0,0.744497146,0.749483733,0.679326234,0.328125,0.636363636
0.775280899,0.116864574,0,0.44736719,0,0,0.755206183,0.508202716,0.642543338,0.4375,0.454545455
0.752808989,0.093961584,0,0.263400151,0,0,0.732096557,0.905054453,0.690542595,0.421875,0.636363636
0.235955056,0.048878701,0,0.376246145,0,0,0.896683148,0.767388337,0.836617933,0.421875,0.545454545
0.539325843,0.27974428,0,0.496039044,0.333333333,0,0.721741969,0.534103598,0.724295467,0.53125,0.636363636
0.853932584,0.083039559,0,0.458662659,0.166666667,1,0.896742871,0.75859836,0.871029059,0.578125,0.545454545
0.235955056,0.082373821,0,0.349203046,0,0,0.812779066,0.568530121,0.819738325,0.40625,0.545454545
0.269662921,0.03170509,0,0.508226057,0,0,0.961772247,0.715009994,0.884960931,0.4375,0.545454545
0.865168539,0.396686838,0,0.445336634,0.166666667,0,0.996610647,0.55987662,0.904049226,0.390625,0.454545455
0.595505618,0.012345505,0,0.469419861,0.166666667,1,0.993570188,0.594294183,0.94453322,0.359375,0.363636364
0.382022472,0.099080458,0,0.176583062,0,0,0.868855123,0.689683278,0.851508628,0.5625,0.454545455
0.651685393,0.254028552,0,0.639195077,0,0,0.968719843,0.836126964,0.943114615,0.421875,0.545454545
0.370786517,0.04489872,0,0.552295468,0,0,0.770640009,0.48243383,0.73797253,0.296875,0.363636364
0.674157303,0.075718142,0,0.348155326,0,0,0.954178808,0.361746278,0.868160533,0.40625,0.181818182
0.629213483,0.197355473,0,0.341003395,0.166666667,0,0.905149655,0.482324235,0.831800028,0.484375,0.363636364
0.539325843,0.148711301,0,0.419222709,0,0,0.702155863,0.4307744,0.601065546,0.265625,0.363636364
0.696629213,0.075004857,0,0.524431556,0,0,0.80616953,0.482324235,0.758980624,0.40625,0.454545455
0.685393258,0.338560537,0,0.372096713,0.166666667,0,0.975279657,0.740854356,0.866905506,0.390625,0.545454545
0.415730337,0.047362985,0,0.427835054,0,0,0.849799442,0.404840778,0.798508416,0.4375,0.272727273
1,0.045120697,0,0.4444507,0,0,0.975005903,0.836202785,0.87371461,0.40625,0.545454545
0.764044944,0.138732302,1,0.37840779,0.166666667,1,0.788479423,0.836139716,0.722800784,0.484375,0.545454545
0.921348315,0.175212195,0,0.236336823,0,0,0.583633939,0.405001379,0.516998349,0.40625,0.545454545
0.460674157,0.109830719,0,0.546480407,0,0,0.827674134,0.801705266,0.792538651,0.375,0.545454545
0.606741573,0.171071457,0,0.322225869,0,0,0.818124835,0.499588848,0.681785065,0.3125,0.181818182
0.404494382,0.014238162,0,0.686506814,0.166666667,0,0.772836289,0.603074855,0.779564409,0.40625,0.545454545
0.404494382,0.086094128,0,0.317485406,0.166666667,1,0.526500924,0.482449338,0.530074389,0.4375,0.363636364
0.730337079,0.163160548,0,0.330994011,0,0,0.915007986,0.767275296,0.921096192,0.609375,0.545454545
0.280898876,0.051237366,0,0.395044608,0,0,0.834128668,0.473666942,0.736428928,0.453125,0.181818182
0.595505618,0.45686126,0,0.09502254,0.166666667,1,0.989085126,0.715499724,0.892121511,0.375,0.272727273
0.348314607,0.231032245,0,0.226104164,0,0,0.882448228,0.801756962,0.889724289,0.484375,0.727272727
0.707865169,0.104461131,0,0.416353421,0,0,0.813371158,0.715057554,0.747498013,0.296875,0.636363636
0.95505618,0.158618575,0,0.44643297,0,0,0.8260155,0.551361318,0.693966385,0.484375,0.545454545
0.831460674,0.089952132,0,0.720473429,0,0,0.646562591,0.473832368,0.553789385,0.4375,0.454545455
0.483146067,0.189501458,0,0.515693875,0,0,0.906807456,0.439337951,0.861160608,0.4375,0.545454545
0.393258427,0.037398199,0,0.432011081,0,0,0.883078376,0.396239316,0.744466462,0.375,0.454545455
0.921348315,0.221473291,0,0.419220116,0,0,0.999490965,0.672002344,0.878915613,0.375,0.636363636
0.966292135,0.205989207,0,0.602889612,0,0,0.904365755,0.508140681,0.750451957,0.390625,0.363636364
0.674157303,0.21697844,0,0.371256189,0,1,0.769843887,0.516817618,0.674910334,0.453125,0.454545455
0.629213483,0.22874268,0,0.489105484,0.166666667,0,0.755644245,0.836187276,0.712528081,0.34375,0.636363636
0.651685393,0.289718336,0,0.53461027,0,0,0.733856026,0.551195547,0.660414346,0.40625,0.454545455
0.674157303,0.183031448,0,0.308287924,0,0,0.754031167,0.568553557,0.729012166,0.40625,0.636363636
0.404494382,0.168510707,0,0.379565898,0,0,0.880523757,0.628851668,0.79586752,0.40625,0.454545455
0.224719101,0.162115707,0,0.575419437,0.166666667,0,0.803826859,0.767259788,0.835079377,0.359375,0.545454545
0.719101124,0.219323934,0,0.298821333,0,0,0.921585161,0.646082506,0.889011573,0.359375,0.636363636
0.617977528,0.088104242,0,0.491724902,0.166666667,0,0.649381936,0.387562379,0.536522647,0.375,0.181818182
0.95505618,0.282222682,0,0.51817183,0.166666667,1,0.672599897,0.87068445,0.623434575,0.421875,0.454545455
0.202247191,0.045260866,0,0.511501863,0,0,0.81801775,0.77593638,0.845293755,0.359375,0.636363636
0.213483146,0.094116238,0,0.706749658,0,0,0.979550827,0.568601117,0.938347798,0.5,0.636363636
0.662921348,0.165160001,1,0.266708162,0,0,0.995090348,0.77593638,0.989635815,0.4375,0.727272727
0.359550562,0.350637831,0,0.473826567,0,0,0.544938819,0.671926868,0.571824853,0.53125,0.545454545
0.325842697,0.156092896,0,0.408874475,0,0,0.932780872,0.844803901,0.937284767,0.375,0.727272727
0.93258427,0.229265622,0,0.536601594,0,0,0.892479618,0.473933347,0.753768045,0.4375,0.545454545
0.460674157,0.017579713,0,0.457374688,0,0,0.904474229,0.603031086,0.818297293,0.46875,0.636363636
0.775280899,0.09807795,0,0.729173386,0.166666667,0,0.943064904,0.594370003,0.82003042,0.46875,0.454545455
0.337078652,0.386441597,0,0.666253124,0,0,0.95200975,0.508140681,0.844054579,0.34375,0.363636364
0.280898876,0.09534671,0,0.487906352,0.333333333,0,0.782324338,0.8018059,0.759645383,0.5625,0.727272727
0.741573034,0.182682009,0,0.488428821,0,1,0.658358866,0.491105942,0.634135122,0.453125,0.545454545
0.93258427,0.039208623,0,0.339107323,0,0,0.55325324,0.473767577,0.477585828,0.46875,0.363636364
0.303370787,0.12897779,0,0.461621823,0.333333333,0,0.716577036,0.706380618,0.678016384,0.515625,0.545454545
1,0.153941955,0,0.470892818,0,0,0.987886082,0.327311931,0.888256755,0.375,0.272727273
0.438202247,0.166200903,0,0.67075824,0,0,0.823361574,0.404852495,0.726048524,0.59375,0.454545455
0.471910112,0.045070485,0,0.411340265,0,0,0.94644759,0.560029639,0.826439786,0.453125,0.454545455
0.606741573,0.111737164,0,0.205593955,0,0,0.877905665,0.603035567,0.828656163,0.46875,0.545454545
0.719101124,0.063727754,0,0.634963927,0.166666667,0,0.989082071,0.749483733,0.889021063,0.359375,0.636363636
0.595505618,0.313197801,0,0.617189607,0,0,0.605095904,0.491009443,0.594252217,0.5,0.545454545
0.573033708,0.085049171,0,0.245664592,0.166666667,0,0.830403617,0.516817618,0.7203367,0.390625,0.454545455
0.617977528,0.142651449,0,0.111049701,0,0,0.725016875,0.318635029,0.668103076,0.375,0.090909091
0.539325843,0.541172735,0,0.326018343,0,0,0.915366186,0.585858837,0.788657033,0.34375,0.545454545
0.292134831,0.166194259,0,0.463629273,0,0,0.958501785,0.732891163,0.894921608,0.359375,0.545454545
0.808988764,0.067032418,0,0.470953695,0.166666667,0,0.764188253,0.525502481,0.690295142,0.359375,0.454545455
0.213483146,0.243646232,0,0.590985995,0,0,0.744232003,0.663221671,0.690303393,0.453125,0.545454545
0.202247191,0.104132395,0,0.755795256,0.333333333,0,0.91977958,0.465191963,0.794635842,0.40625,0.545454545
0.426966292,0.049144865,0,0.453297072,0.166666667,0,0.584417978,0.430721326,0.509861479,0.546875,0.181818182
0.269662921,0.261296744,0,0.415848918,0,0,0.719561938,0.396239316,0.623357195,0.484375,0.272727273
0.337078652,0.208194416,0,0.490827085,0.166666667,1,0.907256767,0.473666942,0.803001137,0.3125,0.363636364
0.224719101,0.081978844,0,0.507993587,0,0,0.981476548,0.879313827,0.911250906,0.421875,0.727272727
0.97752809,0.05652673,0,0.610991182,0,0,0.751588355,0.827525848,0.68001647,0.5625,0.545454545
0.426966292,0.245923398,0,0.362710284,0.333333333,1,0.89175558,0.551461952,0.779715317,0.453125,0.454545455
0.471910112,0.258944684,0,0.355080775,0.166666667,0,0.810607925,0.551299283,0.721028522,0.28125,0.363636364
0.573033708,0.173221432,0,0.646489367,0,0,0.610939596,0.56001413,0.561800884,0.4375,0.636363636
1,0.36104491,0,0.47437167,0.166666667,0,0.763769775,0.482485181,0.645715976,0.390625,0.545454545
0.651685393,0.261247536,0,0.31149262,0,0,0.744842151,0.810433899,0.78306828,0.453125,0.636363636
0.674157303,0.159097214,0,0.601307587,0,0,0.823533382,0.560038255,0.722475308,0.515625,0.545454545
0.685393258,0.284668099,0,0.708461829,0.166666667,0,0.994285615,0.655409774,0.906541244,0.46875,0.545454545
0.539325843,0.203832164,1,0.36165799,0,0,0.589918332,0.836126964,0.635539365,0.46875,0.727272727
0.966292135,0.223258608,0,0.490142877,0,0,0.801197656,0.801870347,0.740425561,0.421875,0.636363636
0.921348315,0.092476382,0,0.306029141,0,0,0.927434131,0.35316584,0.775018083,0.578125,0.363636364
0.471910112,0.089229539,0,0.145325317,0,0,0.883812275,0.879298318,0.836034436,0.53125,0.545454545
0.595505618,0.059470986,0,0.468850474,0,0,0.777753858,0.413529432,0.677385127,0.375,0.545454545
0.393258427,0.243399419,0,0.507402744,0,1,0.789469298,0.689779777,0.752930661,0.421875,0.454545455
0.595505618,0.05842236,0,0.430515679,0,0,0.978875123,0.767259788,0.957888766,0.453125,0.636363636
0.820224719,0.143016956,0,0.336374876,0,0,0.797175933,0.516980287,0.700152319,0.453125,0.636363636
0.550561798,0.039853079,0,0.676503985,0,0,0.843731996,0.637509305,0.802037827,0.5625,0.636363636
0.786516854,0.455349483,0,0.58950158,0.166666667,0,0.969753469,0.50835091,0.845931667,0.53125,0.454545455
0.617977528,0.160395395,0,0.50389494,0,0,0.912763372,0.473666942,0.780916647,0.59375,0.272727273
0.95505618,0.246765613,0,0.617341915,0.166666667,0,0.839213461,0.628767921,0.803959363,0.3125,0.545454545
0.337078652,0.297141375,0,0.61509313,0,0,0.964527841,0.603011787,0.913360814,0.53125,0.454545455
0.93258427,0.082270654,0,0.552352054,0,1,0.739704857,0.551361318,0.643851457,0.59375,0.363636364
0.775280899,0.191629455,0,0.370733626,0.166666667,0,0.881038209,0.559853184,0.830600042,0.453125,0.454545455
0.359550562,0.262867115,0,0.640311218,0,1,0.742883096,0.620276399,0.683573965,0.421875,0.363636364
0.348314607,0.453528322,0,0.337806385,0,0,0.828333171,0.439498897,0.723129049,0.484375,0.363636364
0.539325843,0.009091478,0,0.368479417,0,1,0.82114321,0.724214227,0.767477539,0.4375,0.636363636
0.359550562,0.222352083,0,0.481059084,0.166666667,0,0.978337894,0.94816584,0.905792977,0.390625,0.818181818
0.91011236,0.111540061,1,0.38676951,0.166666667,0,0.991041959,0.887962848,0.979946909,0.46875,0.818181818
